Date,Open,High,Low,Close,Adj Close,Volume
2020-06-30,4030.789063,4075.000000,4030.789063,4073.000000,4073.000000,0
2020-07-01,4022.523926,4077.000000,4020.161865,4077.000000,4077.000000,0
2020-07-02,4006.577393,4075.000000,4006.577393,4070.000000,4070.000000,0
2020-07-03,4020.639160,4075.000000,4020.639160,4075.000000,4075.000000,0
2020-07-06,4010.048828,4078.000000,4010.048828,4078.000000,4078.000000,0
2020-07-07,3999.629150,4082.000000,3999.629150,4080.000000,4080.000000,0
2020-07-08,4010.826172,4082.000000,4010.826172,4082.000000,4082.000000,0
2020-07-09,3992.712891,4080.000000,3992.712891,4080.000000,4080.000000,0
2020-07-10,4035.544434,4035.544434,4033.983887,4080.000000,4080.000000,0
2020-07-13,4036.009033,4083.000000,4036.009033,4035.591064,4035.591064,0
2020-07-14,4029.962402,4083.000000,4029.962402,4083.000000,4083.000000,0
2020-07-15,4015.386719,4081.000000,4011.918701,4080.000000,4080.000000,0
2020-07-16,4022.269531,4080.000000,4008.422852,4081.000000,4081.000000,0
2020-07-17,4012.295410,4081.000000,4006.406006,4075.000000,4075.000000,0
2020-07-20,4008.387695,4080.000000,4004.152100,4081.000000,4081.000000,0
2020-07-21,4006.598633,4078.000000,4006.381592,4075.000000,4075.000000,0
2020-07-22,3974.675781,4077.000000,3974.675781,4077.000000,4077.000000,0
2020-07-23,4011.497803,4077.000000,4011.497803,4080.000000,4080.000000,0
2020-07-24,4004.287598,4075.000000,4002.174805,4077.000000,4077.000000,0
2020-07-27,3967.372070,4081.000000,3967.372070,4080.000000,4080.000000,0
2020-07-28,4001.818604,4080.000000,4001.818604,4081.000000,4081.000000,0
2020-07-29,4020.338379,4086.000000,4010.041016,4087.000000,4087.000000,0
2020-07-30,3998.319092,4081.000000,3998.319092,4080.000000,4080.000000,0
2020-07-31,3970.230713,4072.000000,3970.230713,4072.000000,4072.000000,0
2020-08-03,4049.530273,4081.000000,4046.789063,4080.000000,4080.000000,0
2020-08-04,4039.679688,4081.000000,4039.679688,4081.000000,4081.000000,0
2020-08-05,4026.504150,4026.504150,4026.088623,4080.000000,4080.000000,0
2020-08-06,4011.785889,4081.000000,4011.785889,4026.088623,4026.088623,0
2020-08-07,4016.270264,4017.258545,4016.270264,4081.000000,4081.000000,0
2020-08-10,4026.626465,4080.000000,4020.344727,4027.958496,4027.958496,0
2020-08-11,4028.454834,4081.000000,4020.774658,4080.000000,4080.000000,0
2020-08-12,4037.701904,4085.000000,4030.743896,4081.000000,4081.000000,0
2020-08-13,4019.853271,4085.000000,4018.976807,4085.000000,4085.000000,0
2020-08-14,4032.456787,4032.456787,4025.820801,4080.000000,4080.000000,0
2020-08-17,4013.995117,4081.000000,4013.995117,4025.820801,4025.820801,0
2020-08-18,4008.511230,4081.000000,4008.511230,4081.000000,4081.000000,0
2020-08-19,3998.041260,4003.500488,3998.041260,4081.000000,4081.000000,0
2020-08-20,4035.555664,4035.555664,4006.558594,4003.500488,4003.500488,0
2020-08-21,3991.495850,4005.662354,3991.495850,4006.558594,4006.558594,0
2020-08-24,4006.052979,4008.335205,4006.052979,4005.662354,4005.662354,0
2020-08-25,4018.134766,4018.134766,4006.425293,4008.335205,4008.335205,0
2020-08-26,4006.272705,4011.931641,4006.272705,4006.425293,4006.425293,0
2020-08-27,4004.172119,4016.667236,4004.172119,4011.931641,4011.931641,0
2020-08-28,4009.291504,4045.666016,4009.291504,4014.046875,4014.046875,0
2020-08-31,4044.137207,4044.137207,4021.677246,4045.666016,4045.666016,0
2020-09-01,4017.585449,4019.895996,4017.585449,4021.677246,4021.677246,0
2020-09-02,4048.540771,4048.540771,4020.197510,4019.895996,4019.895996,0
2020-09-03,4031.190674,4097.000000,4024.445557,4020.197510,4020.197510,0
2020-09-04,4008.132324,4097.000000,4008.132324,4097.000000,4097.000000,0
2020-09-07,4026.563721,4026.563721,4022.962646,4095.000000,4095.000000,0
2020-09-08,4027.324219,4097.000000,4025.501221,4022.962646,4022.962646,0
2020-09-09,4032.663574,4090.000000,4032.663574,4090.000000,4090.000000,0
2020-09-10,4017.814453,4091.000000,4017.724121,4091.000000,4091.000000,0
2020-09-11,4018.538818,4090.000000,4015.277588,4090.000000,4090.000000,0
2020-09-14,4023.997070,4085.000000,4023.997070,4085.000000,4085.000000,0
2020-09-15,4037.276123,4081.000000,4012.172607,4081.000000,4081.000000,0
2020-09-16,4032.733643,4081.000000,4026.892578,4080.000000,4080.000000,0
2020-09-17,4057.780273,4081.000000,4005.750000,4080.000000,4080.000000,0
2020-09-18,3984.410889,4081.000000,3984.410889,4081.000000,4081.000000,0
2020-09-21,3999.156738,4085.000000,3999.156738,4085.000000,4085.000000,0
2020-09-22,4025.085205,4075.000000,4005.308594,4073.000000,4073.000000,0
2020-09-23,4030.700439,4073.000000,3999.521729,4075.000000,4075.000000,0
2020-09-24,4011.805420,4070.000000,3997.132813,4073.000000,4073.000000,0
2020-09-25,3990.606445,4071.000000,3990.606445,4070.000000,4070.000000,0
2020-09-28,4008.246338,4071.000000,4002.658203,4071.000000,4071.000000,0
2020-09-29,3997.739014,4066.000000,3997.739014,4065.000000,4065.000000,0
2020-09-30,3989.315918,4075.000000,3989.315918,4065.000000,4065.000000,0
2020-10-01,4005.768555,4080.000000,4005.768555,4077.000000,4077.000000,0
2020-10-02,4017.027344,4083.000000,4017.027344,4080.000000,4080.000000,0
2020-10-05,4018.233643,4081.000000,4018.233643,4080.000000,4080.000000,0
2020-10-06,4009.718994,4080.000000,4009.718994,4080.000000,4080.000000,0
2020-10-07,4036.030518,4083.000000,4023.961914,4080.000000,4080.000000,0
2020-10-08,4022.405762,4085.000000,4022.405762,4021.517090,4021.517090,0
2020-10-09,4020.489990,4085.000000,4020.489990,4086.000000,4086.000000,0
2020-10-12,4018.184814,4019.873535,4018.184814,4085.000000,4085.000000,0
2020-10-13,4018.169922,4085.000000,4018.169922,4019.873535,4019.873535,0
2020-10-14,4040.270752,4086.000000,4024.168457,4086.000000,4086.000000,0
2020-10-15,4019.133545,4085.000000,4019.133545,4085.000000,4085.000000,0
2020-10-16,4020.748291,4086.000000,4020.748291,4086.000000,4086.000000,0
2020-10-19,4019.958740,4087.000000,4018.934326,4085.000000,4085.000000,0
2020-10-20,4015.709229,4087.000000,4010.141846,4085.000000,4085.000000,0
2020-10-21,4010.546387,4087.000000,4010.546387,4087.000000,4087.000000,0
2020-10-22,4025.105225,4085.000000,4010.061279,4085.000000,4085.000000,0
2020-10-23,4019.611084,4065.000000,3995.896973,4060.000000,4060.000000,0
2020-10-26,3997.635010,4085.000000,3997.635010,4066.000000,4066.000000,0
2020-10-27,4029.460449,4050.000000,3988.755615,4050.000000,4050.000000,0
2020-10-28,4005.195313,4040.000000,4005.195313,4040.000000,4040.000000,0
2020-10-29,4013.846680,4045.000000,3999.111572,4045.000000,4045.000000,0
2020-10-30,4006.316406,4047.000000,3974.045410,4011.053955,4011.053955,0
2020-11-02,3984.934326,4045.000000,3979.587891,4045.000000,4045.000000,0
2020-11-03,3979.297607,4045.000000,3974.238037,4045.000000,4045.000000,0
2020-11-04,3981.720459,4043.000000,3976.744385,4040.000000,4040.000000,0
2020-11-05,3973.911621,4045.000000,3973.911621,4043.000000,4043.000000,0
2020-11-06,3996.698242,4045.000000,3995.741699,4045.000000,4045.000000,0
2020-11-09,3993.657715,4046.000000,3983.802002,4045.000000,4045.000000,0
2020-11-10,4001.945068,4047.000000,3987.634766,4045.000000,4045.000000,0
2020-11-11,3981.144043,3989.750488,3981.144043,4045.000000,4045.000000,0
2020-11-12,3984.366455,4040.000000,3976.595215,3989.750488,3989.750488,0
2020-11-13,3977.235107,4045.000000,3977.235107,4040.000000,4040.000000,0
2020-11-16,3972.071045,4043.000000,3972.071045,4040.000000,4040.000000,0
2020-11-17,3972.395996,4041.000000,3972.395996,4041.000000,4041.000000,0
2020-11-18,3981.761475,4043.000000,3970.574707,4043.000000,4043.000000,0
2020-11-19,3978.637695,4043.000000,3978.637695,4040.000000,4040.000000,0
2020-11-20,4043.000000,4043.000000,3979.128662,4040.000000,4040.000000,0
2020-11-23,3978.006104,4040.000000,3967.511719,4040.000000,4040.000000,0
2020-11-24,3986.590820,4040.000000,3965.805664,4035.000000,4035.000000,0
2020-11-25,4043.000000,4043.000000,3965.465088,4040.000000,4040.000000,0
2020-11-26,3951.217773,4025.000000,3951.217773,4030.000000,4030.000000,0
2020-11-27,3975.826172,4025.000000,3965.998779,3980.018799,3980.018799,0
2020-11-30,3949.222168,4028.000000,3949.222168,4027.000000,4027.000000,0
2020-12-01,4025.000000,4025.000000,3965.455322,4028.000000,4028.000000,0
2020-12-02,4020.000000,4030.000000,3930.346191,4028.000000,4028.000000,0
2020-12-03,3940.988770,4030.000000,3940.988770,4025.000000,4025.000000,0
2020-12-04,3962.697510,4025.000000,3962.697510,4030.000000,4030.000000,0
2020-12-07,3978.854004,4035.000000,3978.854004,4035.000000,4035.000000,0
2020-12-08,4003.171143,4043.000000,3999.603760,4040.000000,4040.000000,0
2020-12-09,3999.917480,4043.000000,3968.536865,4043.000000,4043.000000,0
2020-12-10,3979.721436,4040.000000,3971.997314,4040.000000,4040.000000,0
2020-12-11,3948.748535,4036.000000,3948.748535,4035.000000,4035.000000,0
2020-12-14,3991.606934,4030.000000,3980.580078,4025.000000,4025.000000,0
2020-12-15,3978.304932,4035.000000,3977.363037,4030.000000,4030.000000,0
2020-12-16,3979.179443,4030.000000,3963.717285,4030.000000,4030.000000,0
2020-12-17,3960.793701,4025.000000,3957.404541,4020.000000,4020.000000,0
2020-12-18,3952.157471,4025.000000,3952.157471,4020.000000,4020.000000,0
2020-12-21,3976.607666,4025.000000,3969.976807,4025.000000,4025.000000,0
2020-12-22,3950.517334,4020.000000,3950.517334,4025.000000,4025.000000,0
2020-12-23,3977.795410,4020.000000,3953.080078,4010.000000,4010.000000,0
2020-12-24,3947.575439,4015.000000,3947.575439,4010.000000,4010.000000,0
2020-12-25,3949.875977,3949.875977,3949.875977,4015.000000,4015.000000,0
2020-12-28,3945.021484,4015.000000,3945.021484,3949.875977,3949.875977,0
2020-12-29,3937.951416,4010.000000,3937.951416,4015.000000,4015.000000,0
2020-12-30,3932.537598,4020.000000,3932.537598,4020.000000,4020.000000,0
2020-12-31,3940.698975,4030.000000,3940.698975,4015.000000,4015.000000,0
2021-01-01,3976.093994,3976.093994,3976.093994,4030.000000,4030.000000,0
2021-01-04,3963.681641,4025.000000,3959.529053,3976.093994,3976.093994,0
2021-01-05,3980.175781,4030.000000,3971.436523,4030.000000,4030.000000,0
2021-01-06,3966.605225,4030.000000,3966.605225,4040.000000,4040.000000,0
2021-01-07,3985.207520,4040.000000,3972.400391,4040.000000,4040.000000,0
2021-01-08,3974.281494,4035.000000,3974.281494,4035.000000,4035.000000,0
2021-01-11,4006.323242,4040.000000,3990.609131,3990.756592,3990.756592,0
2021-01-12,3994.501465,4040.000000,3983.873535,4035.000000,4035.000000,0
2021-01-13,3962.989258,4040.000000,3962.989258,4040.000000,4040.000000,0
2021-01-14,3985.763672,4040.000000,3985.763672,4040.000000,4040.000000,0
2021-01-15,3988.066406,4040.000000,3988.066406,4035.000000,4035.000000,0
2021-01-18,4004.006836,4004.785889,3995.656250,4004.056396,4004.056396,0
2021-01-19,3985.628662,4045.000000,3985.628662,3995.656250,3995.656250,0
2021-01-20,3991.054932,4045.000000,3972.408203,4045.000000,4045.000000,0
2021-01-21,3968.738281,4046.000000,3968.738281,4046.000000,4046.000000,0
2021-01-22,3988.433350,4046.000000,3977.784424,4045.000000,4045.000000,0
2021-01-25,3980.007813,4040.000000,3980.007813,4040.000000,4040.000000,0
2021-01-26,3983.483398,4045.000000,3977.880127,4045.000000,4045.000000,0
2021-01-27,4050.000000,4053.000000,3997.259521,4047.000000,4047.000000,0
2021-01-28,4001.503906,4050.000000,3978.318359,4053.000000,4053.000000,0
2021-01-29,3976.642578,4045.000000,3975.670410,4051.000000,4051.000000,0
2021-02-01,3980.177734,3981.211914,3980.177734,3977.013428,3977.013428,0
2021-02-02,3981.183105,4045.000000,3979.906494,4045.000000,4045.000000,0
2021-02-03,3975.364014,4051.000000,3975.364014,4047.000000,4047.000000,0
2021-02-04,3999.185791,4051.000000,3985.625732,4051.000000,4051.000000,0
2021-02-05,3994.551514,4051.000000,3987.645508,4051.000000,4051.000000,0
2021-02-08,3968.333008,4051.000000,3968.333008,4051.000000,4051.000000,0
2021-02-09,3994.693359,4051.000000,3990.464355,4051.000000,4051.000000,0
2021-02-10,4053.000000,4053.000000,3989.733887,4050.000000,4050.000000,0
2021-02-11,4051.000000,4051.000000,4004.089600,4050.000000,4050.000000,0
2021-02-12,4004.700439,4053.000000,3988.037598,4050.000000,4050.000000,0
2021-02-15,3980.720703,4002.638916,3980.720703,4045.000000,4045.000000,0
2021-02-16,3997.216553,4046.000000,3997.216553,4002.638916,4002.638916,0
2021-02-17,4024.558594,4047.000000,3983.252441,4046.000000,4046.000000,0
2021-02-18,4046.000000,4058.000000,4003.794922,4045.000000,4045.000000,0
2021-02-19,3997.385986,4051.000000,3985.993164,4051.000000,4051.000000,0
2021-02-22,3989.526855,4060.000000,3985.679688,3992.160645,3992.160645,0
2021-02-23,3972.766357,4055.000000,3972.766357,4060.000000,4060.000000,0
2021-02-24,4003.965088,4060.000000,3985.812744,4050.000000,4050.000000,0
2021-02-25,4047.000000,4047.000000,4007.356445,4060.000000,4060.000000,0
2021-02-26,3987.234131,3987.234131,3987.234131,4007.356445,4007.356445,0
2021-03-01,3995.961670,4059.000000,3985.186523,4059.000000,4059.000000,0
2021-03-02,3989.293945,4057.000000,3985.999512,4058.000000,4058.000000,0
2021-03-03,3965.083008,4055.000000,3965.083008,4057.000000,4057.000000,0
2021-03-04,4002.652588,4002.652588,3989.616699,4050.000000,4050.000000,0
2021-03-05,4015.299072,4015.299072,3984.284668,4045.000000,4045.000000,0
2021-03-08,3987.574951,4050.000000,3977.374268,4050.000000,4050.000000,0
2021-03-09,3985.403809,4045.000000,3982.760986,4045.000000,4045.000000,0
2021-03-10,3988.792969,4040.000000,3969.142822,4040.000000,4040.000000,0
2021-03-11,4045.000000,4047.000000,3946.281738,4047.000000,4047.000000,0
2021-03-12,4045.000000,4047.000000,3969.284424,4047.000000,4047.000000,0
2021-03-15,3966.223877,4047.000000,3966.223877,3959.007080,3959.007080,0
2021-03-16,3978.169189,4045.000000,3971.456055,4045.000000,4045.000000,0
2021-03-17,3964.747803,4041.000000,3964.747803,4041.000000,4041.000000,0
2021-03-18,4043.000000,4043.000000,3964.873535,4040.000000,4040.000000,0
2021-03-19,3976.157471,3976.157471,3973.420898,4043.000000,4043.000000,0
2021-03-22,3979.421387,4040.000000,3979.421387,3978.952881,3978.952881,0
2021-03-23,3980.083740,4037.000000,3980.083740,4035.000000,4035.000000,0
2021-03-24,3997.467773,4037.000000,3969.387695,4037.000000,4037.000000,0
2021-03-25,3976.024414,4037.000000,3959.566650,4037.000000,4037.000000,0
2021-03-26,3967.278076,4035.000000,3967.278076,4035.000000,4035.000000,0
2021-03-29,3978.490479,4036.000000,3971.543213,4036.000000,4036.000000,0
2021-03-30,3969.738037,4035.000000,3959.684570,4025.000000,4025.000000,0
2021-03-31,3963.079346,4030.000000,3963.079346,4035.000000,4035.000000,0
2021-04-01,3982.336670,4035.000000,3958.263184,4035.000000,4035.000000,0
2021-04-02,3946.141113,4036.000000,3946.141113,4036.000000,4036.000000,0
2021-04-05,3948.455566,3956.897705,3948.455566,4035.000000,4035.000000,0
2021-04-06,3931.878662,3960.533447,3931.878662,3953.428955,3953.428955,0
2021-04-07,3938.949707,3962.714844,3938.949707,3960.533447,3960.533447,0
2021-04-08,3969.611084,3969.611084,3960.447754,3962.714844,3962.714844,0
2021-04-09,3941.938965,3959.165527,3941.938965,3960.447754,3960.447754,0
2021-04-12,3957.651123,4040.000000,3957.651123,4030.000000,4030.000000,0
2021-04-13,3962.830566,4038.000000,3962.830566,4038.000000,4038.000000,0
2021-04-14,3964.445557,4035.000000,3964.445557,4030.000000,4030.000000,0
2021-04-15,3963.046143,4035.000000,3963.046143,4030.000000,4030.000000,0
2021-04-16,4031.000000,4031.000000,3964.483887,4033.000000,4033.000000,0
2021-04-19,3971.689209,4038.000000,3964.148682,3966.800049,3966.800049,0
2021-04-20,3964.039551,4036.000000,3964.039551,4035.000000,4035.000000,0
